packet_type,source,dest,creation_time,arrival_time,delay_ms
HEART_BEAT,7,17,438.338,438.338,0.000
HEART_BEAT,7,6,438.338,438.338,0.000
HEART_BEAT,7,16,438.338,438.338,0.000
HEART_BEAT,16,26,438.338,438.338,0.000
HEART_BEAT,16,17,438.338,438.338,0.000
HEART_BEAT,16,7,438.338,438.338,0.000
HEART_BEAT,16,15,438.338,438.338,0.000
HEART_BEAT,16,6,438.338,438.338,0.000
HEART_BEAT,16,25,438.338,438.338,0.000
HEART_BEAT,88,78,446.243,446.243,0.000
HEART_BEAT,88,89,446.243,446.243,0.000
HEART_BEAT,88,87,446.243,446.243,0.000
HEART_BEAT,88,98,446.243,446.243,0.000
HEART_BEAT,65,75,446.246,446.246,0.000
HEART_BEAT,65,66,446.246,446.246,0.000
HEART_BEAT,65,55,446.246,446.246,0.000
HEART_BEAT,65,64,446.246,446.246,0.000
HEART_BEAT,94,93,446.246,446.246,0.000
HEART_BEAT,64,63,446.246,446.246,0.000
HEART_BEAT,94,84,446.246,446.246,0.000
HEART_BEAT,64,65,446.246,446.246,0.000
HEART_BEAT,64,75,446.246,446.246,0.000
HEART_BEAT,94,95,446.246,446.246,0.000
HEART_BEAT,64,54,446.246,446.246,0.000
HEART_BEAT,64,74,446.246,446.246,0.000
HEART_BEAT,50,60,446.251,446.251,0.000
HEART_BEAT,50,51,446.251,446.251,0.000
HEART_BEAT,50,61,446.251,446.251,0.000
HEART_BEAT,50,40,446.251,446.251,0.000
HEART_BEAT,32,31,446.251,446.251,0.000
HEART_BEAT,32,22,446.251,446.251,0.000
HEART_BEAT,32,41,446.251,446.251,0.000
HEART_BEAT,83,82,446.251,446.251,0.000
HEART_BEAT,32,42,446.251,446.251,0.000
HEART_BEAT,83,73,446.251,446.251,0.000
HEART_BEAT,60,50,446.251,446.251,0.000
HEART_BEAT,60,61,446.251,446.251,0.000
HEART_BEAT,83,72,446.251,446.251,0.000
HEART_BEAT,83,92,446.251,446.251,0.000
HEART_BEAT,70,80,446.251,446.251,0.000
HEART_BEAT,70,71,446.251,446.251,0.000
HEART_BEAT,82,83,446.251,446.251,0.000
HEART_BEAT,70,81,446.251,446.251,0.000
HEART_BEAT,81,71,446.251,446.251,0.000
HEART_BEAT,81,80,446.251,446.251,0.000
HEART_BEAT,81,91,446.251,446.251,0.000
HEART_BEAT,81,70,446.251,446.251,0.000
HEART_BEAT,81,90,446.251,446.251,0.000
HEART_BEAT,82,92,446.251,446.251,0.000
HEART_BEAT,82,73,446.251,446.251,0.000
HEART_BEAT,82,71,446.251,446.251,0.000
HEART_BEAT,82,72,446.251,446.251,0.000
HEART_BEAT,31,32,446.251,446.251,0.000
HEART_BEAT,31,40,446.251,446.251,0.000
HEART_BEAT,40,30,446.251,446.251,0.000
HEART_BEAT,40,31,446.251,446.251,0.000
HEART_BEAT,31,41,446.251,446.251,0.000
HEART_BEAT,31,30,446.251,446.251,0.000
HEART_BEAT,40,41,446.251,446.251,0.000
HEART_BEAT,31,21,446.251,446.251,0.000
HEART_BEAT,40,50,446.251,446.251,0.000
HEART_BEAT,55,54,453.476,453.476,0.000
HEART_BEAT,55,45,453.476,453.476,0.000
HEART_BEAT,55,65,453.476,453.476,0.000
HEART_BEAT,24,25,453.476,453.476,0.000
HEART_BEAT,55,56,453.476,453.476,0.000
HEART_BEAT,24,34,453.476,453.476,0.000
HEART_BEAT,44,54,453.476,453.476,0.000
HEART_BEAT,55,66,453.476,453.476,0.000
HEART_BEAT,54,44,453.476,453.476,0.000
HEART_BEAT,55,44,453.476,453.476,0.000
HEART_BEAT,24,15,453.476,453.476,0.000
HEART_BEAT,44,45,453.476,453.476,0.000
HEART_BEAT,44,43,453.476,453.476,0.000
HEART_BEAT,25,15,453.476,453.476,0.000
HEART_BEAT,54,55,453.476,453.476,0.000
HEART_BEAT,25,24,453.476,453.476,0.000
HEART_BEAT,54,45,453.476,453.476,0.000
HEART_BEAT,25,26,453.476,453.476,0.000
HEART_BEAT,44,55,453.476,453.476,0.000
HEART_BEAT,33,43,453.476,453.476,0.000
HEART_BEAT,54,64,453.476,453.476,0.000
HEART_BEAT,54,63,453.476,453.476,0.000
HEART_BEAT,33,34,453.476,453.476,0.000
HEART_BEAT,25,16,453.476,453.476,0.000
HEART_BEAT,15,25,453.476,453.476,0.000
HEART_BEAT,15,5,453.476,453.476,0.000
HEART_BEAT,15,14,453.476,453.476,0.000
HEART_BEAT,15,16,453.476,453.476,0.000
HEART_BEAT,15,24,453.476,453.476,0.000
HEART_BEAT,15,26,453.476,453.476,0.000
HEART_BEAT,11,10,453.481,453.481,0.000
HEART_BEAT,11,21,453.481,453.481,0.000
HEART_BEAT,21,11,453.481,453.481,0.000
HEART_BEAT,11,12,453.481,453.481,0.000
HEART_BEAT,11,1,453.481,453.481,0.000
HEART_BEAT,21,20,453.481,453.481,0.000
HEART_BEAT,21,31,453.481,453.481,0.000
HEART_BEAT,21,12,453.481,453.481,0.000
HEART_BEAT,21,22,453.481,453.481,0.000
HEART_BEAT,59,58,453.908,453.908,0.000
HEART_BEAT,59,69,453.908,453.908,0.000
HEART_BEAT,59,68,453.908,453.908,0.000
HEART_BEAT,49,39,458.336,458.336,0.000
HEART_BEAT,49,48,458.336,458.336,0.000
HEART_BEAT,38,29,458.336,458.336,0.000
HEART_BEAT,49,38,458.336,458.336,0.000
HEART_BEAT,38,39,458.336,458.336,0.000
HEART_BEAT,38,48,458.336,458.336,0.000
HEART_BEAT,38,28,458.336,458.336,0.000
HEART_BEAT,38,49,458.336,458.336,0.000
HEART_BEAT,6,7,458.340,458.340,0.000
HEART_BEAT,6,16,458.340,458.340,0.000
HEART_BEAT,6,5,458.340,458.340,0.000
HEART_BEAT,87,96,466.243,466.243,0.000
HEART_BEAT,87,86,466.243,466.244,0.000
HEART_BEAT,87,97,466.243,466.244,0.000
HEART_BEAT,87,77,466.243,466.244,0.000
HEART_BEAT,98,99,466.243,466.244,0.000
HEART_BEAT,87,76,466.243,466.244,0.000
HEART_BEAT,87,88,466.243,466.244,0.000
HEART_BEAT,98,89,466.243,466.244,0.000
HEART_BEAT,98,88,466.243,466.244,0.000
HEART_BEAT,93,94,466.247,466.247,0.000
HEART_BEAT,63,64,466.247,466.247,0.000
HEART_BEAT,63,53,466.247,466.247,0.000
HEART_BEAT,63,54,466.247,466.247,0.000
HEART_BEAT,95,94,466.247,466.247,0.000
HEART_BEAT,92,91,466.251,466.251,0.000
HEART_BEAT,80,70,466.251,466.251,0.000
HEART_BEAT,92,82,466.251,466.251,0.000
HEART_BEAT,80,90,466.251,466.251,0.000
HEART_BEAT,80,81,466.251,466.251,0.000
HEART_BEAT,92,83,466.251,466.251,0.000
HEART_BEAT,91,92,466.251,466.251,0.000
HEART_BEAT,90,80,466.251,466.251,0.000
HEART_BEAT,91,81,466.251,466.251,0.000
HEART_BEAT,90,81,466.251,466.251,0.000
HEART_BEAT,30,40,466.251,466.251,0.000
HEART_BEAT,30,20,466.251,466.251,0.000
HEART_BEAT,30,31,466.251,466.251,0.000
HEART_BEAT,77,76,470.848,470.848,0.000
HEART_BEAT,77,87,470.848,470.848,0.000
HEART_BEAT,77,78,470.848,470.848,0.000
HEART_BEAT,77,86,470.848,470.848,0.000
HEART_BEAT,47,37,473.474,473.474,0.000
HEART_BEAT,47,46,473.474,473.474,0.000
HEART_BEAT,47,48,473.474,473.474,0.000
HEART_BEAT,47,57,473.474,473.474,0.000
HEART_BEAT,47,36,473.474,473.474,0.000
HEART_BEAT,47,56,473.474,473.474,0.000
HEART_BEAT,43,33,473.477,473.477,0.000
HEART_BEAT,43,44,473.477,473.477,0.000
HEART_BEAT,43,53,473.477,473.477,0.000
HEART_BEAT,5,15,473.477,473.477,0.000
HEART_BEAT,5,14,473.477,473.477,0.000
HEART_BEAT,14,13,473.477,473.477,0.000
HEART_BEAT,5,4,473.477,473.477,0.000
HEART_BEAT,14,4,473.477,473.477,0.000
HEART_BEAT,14,5,473.477,473.477,0.000
HEART_BEAT,14,15,473.477,473.477,0.000
HEART_BEAT,5,6,473.477,473.477,0.000
HEART_BEAT,14,3,473.477,473.477,0.000
HEART_BEAT,10,11,473.481,473.481,0.000
HEART_BEAT,10,20,473.481,473.481,0.000
HEART_BEAT,1,0,473.481,473.481,0.000
HEART_BEAT,20,30,473.481,473.481,0.000
HEART_BEAT,20,10,473.481,473.481,0.000
HEART_BEAT,1,11,473.481,473.481,0.000
HEART_BEAT,20,21,473.481,473.481,0.000
HEART_BEAT,56,57,475.503,475.503,0.000
HEART_BEAT,56,46,475.503,475.503,0.000
HEART_BEAT,56,55,475.503,475.503,0.000
HEART_BEAT,56,67,475.503,475.503,0.000
HEART_BEAT,56,66,475.503,475.503,0.000
HEART_BEAT,56,47,475.503,475.503,0.000
HEART_BEAT,46,36,476.558,476.558,0.000
HEART_BEAT,46,47,476.558,476.558,0.000
HEART_BEAT,46,37,476.558,476.558,0.000
HEART_BEAT,46,56,476.558,476.558,0.000
HEART_BEAT,46,45,476.558,476.558,0.000
HEART_BEAT,46,35,476.558,476.558,0.000
HEART_BEAT,46,57,476.558,476.558,0.000
HEART_BEAT,29,28,478.337,478.337,0.000
HEART_BEAT,39,49,478.337,478.337,0.000
HEART_BEAT,28,29,478.337,478.337,0.000
HEART_BEAT,29,19,478.337,478.337,0.000
HEART_BEAT,29,38,478.337,478.337,0.000
HEART_BEAT,28,19,478.337,478.337,0.000
HEART_BEAT,28,18,478.337,478.337,0.000
HEART_BEAT,39,38,478.337,478.337,0.000
HEART_BEAT,29,18,478.337,478.337,0.000
HEART_BEAT,28,38,478.337,478.337,0.000
HEART_BEAT,96,97,486.244,486.244,0.000
HEART_BEAT,96,86,486.244,486.244,0.000
HEART_BEAT,86,96,486.244,486.244,0.000
HEART_BEAT,97,96,486.244,486.244,0.000
HEART_BEAT,76,77,486.244,486.244,0.000
HEART_BEAT,96,87,486.244,486.244,0.000
HEART_BEAT,86,87,486.244,486.244,0.000
HEART_BEAT,86,85,486.244,486.244,0.000
HEART_BEAT,86,76,486.244,486.244,0.000
HEART_BEAT,97,87,486.244,486.244,0.000
HEART_BEAT,86,97,486.244,486.244,0.000
HEART_BEAT,97,86,486.244,486.244,0.000
HEART_BEAT,76,86,486.244,486.244,0.000
HEART_BEAT,86,77,486.244,486.244,0.000
HEART_BEAT,76,85,486.244,486.244,0.000
HEART_BEAT,76,87,486.244,486.244,0.000
HEART_BEAT,99,98,486.244,486.244,0.000
HEART_BEAT,99,89,486.244,486.244,0.000
HEART_BEAT,53,63,486.247,486.247,0.000
HEART_BEAT,53,52,486.247,486.247,0.000
HEART_BEAT,53,43,486.247,486.247,0.000
HEART_BEAT,53,62,486.247,486.247,0.000
HEART_BEAT,69,79,488.337,488.337,0.000
HEART_BEAT,69,68,488.337,488.337,0.000
HEART_BEAT,69,59,488.337,488.337,0.000
HEART_BEAT,37,36,493.474,493.474,0.000
HEART_BEAT,37,47,493.474,493.474,0.000
HEART_BEAT,57,56,493.474,493.474,0.000
HEART_BEAT,36,37,493.474,493.474,0.000
HEART_BEAT,37,46,493.474,493.474,0.000
HEART_BEAT,36,46,493.474,493.474,0.000
HEART_BEAT,57,67,493.474,493.474,0.000
HEART_BEAT,37,27,493.474,493.474,0.000
HEART_BEAT,57,47,493.474,493.474,0.000
HEART_BEAT,36,35,493.474,493.474,0.000
HEART_BEAT,36,47,493.474,493.474,0.000
HEART_BEAT,36,27,493.474,493.474,0.000
HEART_BEAT,57,46,493.474,493.474,0.000
HEART_BEAT,13,14,493.477,493.477,0.000
HEART_BEAT,13,3,493.477,493.477,0.000
HEART_BEAT,13,23,493.477,493.477,0.000
HEART_BEAT,13,4,493.477,493.477,0.000
HEART_BEAT,4,3,493.477,493.477,0.000
HEART_BEAT,4,14,493.477,493.477,0.000
HEART_BEAT,4,5,493.477,493.477,0.000
HEART_BEAT,4,13,493.477,493.477,0.000
HEART_BEAT,3,13,493.477,493.477,0.000
HEART_BEAT,3,4,493.477,493.477,0.000
HEART_BEAT,3,2,493.477,493.477,0.000
HEART_BEAT,3,14,493.477,493.477,0.000
HEART_BEAT,0,1,493.484,493.484,0.000
HEART_BEAT,19,18,498.337,498.337,0.000
HEART_BEAT,19,28,498.337,498.337,0.000
HEART_BEAT,19,29,498.337,498.337,0.000
HEART_BEAT,18,19,498.337,498.337,0.000
HEART_BEAT,19,9,498.337,498.337,0.000
HEART_BEAT,18,28,498.337,498.337,0.000
HEART_BEAT,18,8,498.337,498.337,0.000
HEART_BEAT,18,9,498.337,498.337,0.000
HEART_BEAT,18,17,498.337,498.337,0.000
HEART_BEAT,18,29,498.337,498.337,0.000
HEART_BEAT,85,86,506.244,506.244,0.000
HEART_BEAT,85,76,506.244,506.244,0.000
HEART_BEAT,85,84,506.244,506.244,0.000
HEART_BEAT,85,75,506.244,506.244,0.000
HEART_BEAT,85,74,506.244,506.244,0.000
HEART_BEAT,52,51,506.249,506.249,0.000
HEART_BEAT,62,72,506.249,506.249,0.000
HEART_BEAT,52,42,506.249,506.249,0.000
HEART_BEAT,52,53,506.249,506.249,0.000
HEART_BEAT,52,61,506.249,506.249,0.000
HEART_BEAT,52,62,506.249,506.249,0.000
HEART_BEAT,52,41,506.249,506.249,0.000
HEART_BEAT,62,73,506.249,506.249,0.000
HEART_BEAT,62,71,506.249,506.249,0.000
HEART_BEAT,62,52,506.249,506.249,0.000
HEART_BEAT,62,53,506.249,506.249,0.000
HEART_BEAT,68,58,511.100,511.100,0.000
HEART_BEAT,68,69,511.100,511.100,0.000
HEART_BEAT,68,59,511.100,511.100,0.000
HEART_BEAT,68,78,511.100,511.100,0.000
HEART_BEAT,89,88,512.793,512.793,0.000
HEART_BEAT,89,98,512.793,512.793,0.000
HEART_BEAT,89,99,512.793,512.793,0.000
HEART_BEAT,89,79,512.793,512.793,0.000
HEART_BEAT,67,57,513.474,513.475,0.000
HEART_BEAT,67,66,513.474,513.475,0.000
HEART_BEAT,67,56,513.474,513.475,0.000
HEART_BEAT,27,26,513.474,513.475,0.000
HEART_BEAT,35,45,513.475,513.475,0.000
HEART_BEAT,27,37,513.474,513.475,0.000
HEART_BEAT,27,36,513.474,513.475,0.000
HEART_BEAT,27,17,513.474,513.475,0.000
HEART_BEAT,35,36,513.475,513.475,0.000
HEART_BEAT,35,46,513.475,513.475,0.000
HEART_BEAT,35,34,513.475,513.475,0.000
HEART_BEAT,23,22,513.479,513.479,0.000
HEART_BEAT,23,13,513.479,513.479,0.000
HEART_BEAT,2,3,513.479,513.479,0.000
HEART_BEAT,2,12,513.479,513.479,0.000
HEART_BEAT,8,9,518.338,518.338,0.000
HEART_BEAT,9,8,518.338,518.338,0.000
HEART_BEAT,17,7,518.338,518.338,0.000
HEART_BEAT,8,18,518.338,518.338,0.000
HEART_BEAT,9,19,518.338,518.338,0.000
HEART_BEAT,9,18,518.338,518.338,0.000
HEART_BEAT,17,16,518.338,518.338,0.000
HEART_BEAT,17,18,518.338,518.338,0.000
HEART_BEAT,17,27,518.338,518.338,0.000
HEART_BEAT,78,88,526.243,526.243,0.000
HEART_BEAT,78,68,526.243,526.243,0.000
HEART_BEAT,78,77,526.243,526.243,0.000
HEART_BEAT,78,79,526.243,526.243,0.000
HEART_BEAT,75,65,526.245,526.245,0.000
HEART_BEAT,84,74,526.245,526.245,0.000
HEART_BEAT,75,74,526.245,526.245,0.000
HEART_BEAT,74,75,526.245,526.245,0.000
HEART_BEAT,74,84,526.245,526.245,0.000
HEART_BEAT,75,64,526.245,526.245,0.000
HEART_BEAT,84,94,526.245,526.245,0.000
HEART_BEAT,84,85,526.245,526.245,0.000
HEART_BEAT,75,66,526.245,526.246,0.000
HEART_BEAT,74,64,526.245,526.246,0.000
HEART_BEAT,75,85,526.245,526.246,0.000
HEART_BEAT,74,85,526.245,526.246,0.000
HEART_BEAT,51,61,526.249,526.249,0.000
HEART_BEAT,51,52,526.249,526.249,0.000
HEART_BEAT,72,73,526.249,526.249,0.000
HEART_BEAT,72,62,526.249,526.249,0.000
HEART_BEAT,51,50,526.249,526.249,0.000
HEART_BEAT,51,42,526.249,526.249,0.000
HEART_BEAT,51,41,526.249,526.249,0.000
HEART_BEAT,72,71,526.249,526.249,0.000
HEART_BEAT,72,82,526.249,526.249,0.000
HEART_BEAT,72,83,526.249,526.249,0.000
HEART_BEAT,42,41,526.249,526.249,0.000
HEART_BEAT,42,52,526.249,526.249,0.000
HEART_BEAT,61,51,526.249,526.249,0.000
HEART_BEAT,42,51,526.249,526.249,0.000
HEART_BEAT,42,32,526.249,526.249,0.000
HEART_BEAT,73,72,526.249,526.249,0.000
HEART_BEAT,61,60,526.249,526.249,0.000
HEART_BEAT,61,50,526.249,526.249,0.000
HEART_BEAT,61,52,526.249,526.249,0.000
HEART_BEAT,41,42,526.249,526.249,0.000
HEART_BEAT,73,83,526.249,526.249,0.000
HEART_BEAT,71,70,526.249,526.249,0.000
HEART_BEAT,73,62,526.249,526.249,0.000
HEART_BEAT,71,81,526.249,526.249,0.000
HEART_BEAT,73,82,526.249,526.249,0.000
HEART_BEAT,41,31,526.249,526.249,0.000
HEART_BEAT,41,32,526.249,526.249,0.000
HEART_BEAT,41,40,526.249,526.249,0.000
HEART_BEAT,71,72,526.249,526.249,0.000
HEART_BEAT,71,62,526.249,526.249,0.000
HEART_BEAT,71,82,526.249,526.249,0.000
HEART_BEAT,41,51,526.249,526.249,0.000
HEART_BEAT,41,52,526.249,526.249,0.000
HEART_BEAT,79,69,532.322,532.322,0.000
HEART_BEAT,79,78,532.322,532.322,0.000
HEART_BEAT,79,89,532.322,532.322,0.000
HEART_BEAT,66,65,533.475,533.475,0.000
HEART_BEAT,66,67,533.475,533.475,0.000
HEART_BEAT,66,56,533.475,533.476,0.000
HEART_BEAT,66,75,533.475,533.476,0.000
HEART_BEAT,66,55,533.475,533.476,0.000
HEART_BEAT,45,35,533.475,533.476,0.000
HEART_BEAT,45,55,533.475,533.476,0.000
HEART_BEAT,45,44,533.475,533.476,0.000
HEART_BEAT,45,54,533.475,533.476,0.000
HEART_BEAT,45,46,533.475,533.476,0.000
HEART_BEAT,26,16,533.476,533.476,0.000
HEART_BEAT,34,24,533.476,533.476,0.000
HEART_BEAT,26,25,533.476,533.476,0.000
HEART_BEAT,26,27,533.476,533.476,0.000
HEART_BEAT,34,33,533.476,533.476,0.000
HEART_BEAT,26,15,533.476,533.476,0.000
HEART_BEAT,34,35,533.476,533.476,0.000
HEART_BEAT,22,23,533.479,533.479,0.000
HEART_BEAT,22,32,533.479,533.479,0.000
HEART_BEAT,22,12,533.479,533.479,0.000
HEART_BEAT,22,21,533.479,533.479,0.000
HEART_BEAT,12,2,533.479,533.479,0.000
HEART_BEAT,12,11,533.479,533.479,0.000
HEART_BEAT,12,21,533.479,533.479,0.000
HEART_BEAT,12,22,533.479,533.479,0.000
HEART_BEAT,58,68,536.827,536.827,0.000
HEART_BEAT,58,59,536.827,536.827,0.000
HEART_BEAT,58,48,536.827,536.827,0.000
HEART_BEAT,48,47,538.336,538.336,0.000
HEART_BEAT,48,49,538.336,538.336,0.000
HEART_BEAT,48,38,538.336,538.336,0.000
HEART_BEAT,48,58,538.336,538.336,0.000
HEART_BEAT,7,17,538.338,538.338,0.000
HEART_BEAT,7,6,538.338,538.338,0.000
HEART_BEAT,7,16,538.338,538.338,0.000
HEART_BEAT,16,26,538.338,538.338,0.000
HEART_BEAT,16,17,538.338,538.338,0.000
HEART_BEAT,16,7,538.338,538.338,0.000
HEART_BEAT,16,15,538.338,538.338,0.000
HEART_BEAT,16,6,538.338,538.338,0.000
HEART_BEAT,16,25,538.338,538.338,0.000
HEART_BEAT,88,78,546.243,546.243,0.000
HEART_BEAT,88,89,546.243,546.243,0.000
HEART_BEAT,88,87,546.243,546.243,0.000
HEART_BEAT,88,98,546.243,546.243,0.000
HEART_BEAT,65,75,546.246,546.246,0.000
HEART_BEAT,65,66,546.246,546.246,0.000
HEART_BEAT,65,55,546.246,546.246,0.000
HEART_BEAT,65,64,546.246,546.246,0.000
HEART_BEAT,94,93,546.246,546.246,0.000
HEART_BEAT,64,63,546.246,546.246,0.000
HEART_BEAT,94,84,546.246,546.246,0.000
HEART_BEAT,64,65,546.246,546.246,0.000
HEART_BEAT,64,75,546.246,546.246,0.000
HEART_BEAT,94,95,546.246,546.246,0.000
HEART_BEAT,64,54,546.246,546.246,0.000
HEART_BEAT,64,74,546.246,546.246,0.000
HEART_BEAT,50,60,546.251,546.251,0.000
HEART_BEAT,50,51,546.251,546.251,0.000
HEART_BEAT,50,61,546.251,546.251,0.000
HEART_BEAT,50,40,546.251,546.251,0.000
HEART_BEAT,32,31,546.251,546.251,0.000
HEART_BEAT,32,22,546.251,546.251,0.000
HEART_BEAT,32,41,546.251,546.251,0.000
HEART_BEAT,83,82,546.251,546.251,0.000
HEART_BEAT,32,42,546.251,546.251,0.000
HEART_BEAT,83,73,546.251,546.251,0.000
HEART_BEAT,60,50,546.251,546.251,0.000
HEART_BEAT,60,61,546.251,546.251,0.000
HEART_BEAT,83,72,546.251,546.251,0.000
HEART_BEAT,83,92,546.251,546.251,0.000
HEART_BEAT,70,80,546.251,546.251,0.000
HEART_BEAT,70,71,546.251,546.251,0.000
HEART_BEAT,82,83,546.251,546.251,0.000
HEART_BEAT,70,81,546.251,546.251,0.000
HEART_BEAT,81,71,546.251,546.251,0.000
HEART_BEAT,81,80,546.251,546.251,0.000
HEART_BEAT,81,91,546.251,546.251,0.000
HEART_BEAT,81,70,546.251,546.251,0.000
HEART_BEAT,81,90,546.251,546.251,0.000
HEART_BEAT,82,92,546.251,546.251,0.000
HEART_BEAT,82,73,546.251,546.251,0.000
HEART_BEAT,82,71,546.251,546.251,0.000
HEART_BEAT,82,72,546.251,546.251,0.000
HEART_BEAT,31,32,546.251,546.251,0.000
HEART_BEAT,31,40,546.251,546.251,0.000
HEART_BEAT,40,30,546.251,546.251,0.000
HEART_BEAT,40,31,546.251,546.251,0.000
HEART_BEAT,31,41,546.251,546.251,0.000
HEART_BEAT,31,30,546.251,546.251,0.000
HEART_BEAT,40,41,546.251,546.251,0.000
HEART_BEAT,31,21,546.251,546.251,0.000
HEART_BEAT,40,50,546.251,546.251,0.000
HEART_BEAT,55,54,553.476,553.476,0.000
HEART_BEAT,55,45,553.476,553.476,0.000
HEART_BEAT,55,65,553.476,553.476,0.000
HEART_BEAT,24,25,553.476,553.476,0.000
HEART_BEAT,55,56,553.476,553.476,0.000
HEART_BEAT,24,34,553.476,553.476,0.000
HEART_BEAT,44,54,553.476,553.476,0.000
HEART_BEAT,55,66,553.476,553.476,0.000
HEART_BEAT,54,44,553.476,553.476,0.000
HEART_BEAT,55,44,553.476,553.476,0.000
HEART_BEAT,24,15,553.476,553.476,0.000
HEART_BEAT,44,45,553.476,553.476,0.000
HEART_BEAT,44,43,553.476,553.476,0.000
HEART_BEAT,25,15,553.476,553.476,0.000
HEART_BEAT,54,55,553.476,553.476,0.000
HEART_BEAT,25,24,553.476,553.476,0.000
HEART_BEAT,54,45,553.476,553.476,0.000
HEART_BEAT,25,26,553.476,553.476,0.000
HEART_BEAT,44,55,553.476,553.476,0.000
HEART_BEAT,33,43,553.476,553.476,0.000
HEART_BEAT,54,64,553.476,553.476,0.000
HEART_BEAT,54,63,553.476,553.476,0.000
HEART_BEAT,33,34,553.476,553.476,0.000
HEART_BEAT,25,16,553.476,553.476,0.000
HEART_BEAT,15,25,553.476,553.476,0.000
HEART_BEAT,15,5,553.476,553.476,0.000
HEART_BEAT,15,14,553.476,553.476,0.000
HEART_BEAT,15,16,553.476,553.476,0.000
HEART_BEAT,15,24,553.476,553.476,0.000
HEART_BEAT,15,26,553.476,553.476,0.000
HEART_BEAT,11,10,553.481,553.481,0.000
HEART_BEAT,11,21,553.481,553.481,0.000
HEART_BEAT,21,11,553.481,553.481,0.000
HEART_BEAT,11,12,553.481,553.481,0.000
HEART_BEAT,11,1,553.481,553.481,0.000
HEART_BEAT,21,20,553.481,553.481,0.000
HEART_BEAT,21,31,553.481,553.481,0.000
HEART_BEAT,21,12,553.481,553.481,0.000
HEART_BEAT,21,22,553.481,553.481,0.000
HEART_BEAT,59,58,553.908,553.908,0.000
HEART_BEAT,59,69,553.908,553.908,0.000
HEART_BEAT,59,68,553.908,553.908,0.000
HEART_BEAT,49,39,558.336,558.336,0.000
HEART_BEAT,49,48,558.336,558.336,0.000
HEART_BEAT,38,29,558.336,558.336,0.000
HEART_BEAT,49,38,558.336,558.336,0.000
HEART_BEAT,38,39,558.336,558.336,0.000
HEART_BEAT,38,48,558.336,558.336,0.000
HEART_BEAT,38,28,558.336,558.336,0.000
HEART_BEAT,38,49,558.336,558.336,0.000
HEART_BEAT,6,7,558.340,558.340,0.000
HEART_BEAT,6,16,558.340,558.340,0.000
HEART_BEAT,6,5,558.340,558.340,0.000
HEART_BEAT,87,96,566.243,566.243,0.000
HEART_BEAT,87,86,566.243,566.244,0.000
HEART_BEAT,87,97,566.243,566.244,0.000
HEART_BEAT,87,77,566.243,566.244,0.000
HEART_BEAT,98,99,566.243,566.244,0.000
HEART_BEAT,87,76,566.243,566.244,0.000
HEART_BEAT,87,88,566.243,566.244,0.000
HEART_BEAT,98,89,566.243,566.244,0.000
HEART_BEAT,98,88,566.243,566.244,0.000
HEART_BEAT,93,94,566.247,566.247,0.000
HEART_BEAT,63,64,566.247,566.247,0.000
HEART_BEAT,63,53,566.247,566.247,0.000
HEART_BEAT,63,54,566.247,566.247,0.000
HEART_BEAT,95,94,566.247,566.247,0.000
HEART_BEAT,92,91,566.251,566.251,0.000
HEART_BEAT,80,70,566.251,566.251,0.000
HEART_BEAT,92,82,566.251,566.251,0.000
HEART_BEAT,80,90,566.251,566.251,0.000
HEART_BEAT,80,81,566.251,566.251,0.000
HEART_BEAT,92,83,566.251,566.251,0.000
HEART_BEAT,91,92,566.251,566.251,0.000
HEART_BEAT,90,80,566.251,566.251,0.000
HEART_BEAT,91,81,566.251,566.251,0.000
HEART_BEAT,90,81,566.251,566.251,0.000
HEART_BEAT,30,40,566.251,566.251,0.000
HEART_BEAT,30,20,566.251,566.251,0.000
HEART_BEAT,30,31,566.251,566.251,0.000
HEART_BEAT,77,76,570.848,570.848,0.000
HEART_BEAT,77,87,570.848,570.848,0.000
HEART_BEAT,77,78,570.848,570.848,0.000
HEART_BEAT,77,86,570.848,570.848,0.000
HEART_BEAT,47,37,573.474,573.474,0.000
HEART_BEAT,47,46,573.474,573.474,0.000
HEART_BEAT,47,48,573.474,573.474,0.000
HEART_BEAT,47,57,573.474,573.474,0.000
HEART_BEAT,47,36,573.474,573.474,0.000
HEART_BEAT,47,56,573.474,573.474,0.000
HEART_BEAT,43,33,573.477,573.477,0.000
HEART_BEAT,43,44,573.477,573.477,0.000
HEART_BEAT,43,53,573.477,573.477,0.000
HEART_BEAT,5,15,573.477,573.477,0.000
HEART_BEAT,5,14,573.477,573.477,0.000
HEART_BEAT,14,13,573.477,573.477,0.000
HEART_BEAT,5,4,573.477,573.477,0.000
HEART_BEAT,14,4,573.477,573.477,0.000
HEART_BEAT,14,5,573.477,573.477,0.000
HEART_BEAT,14,15,573.477,573.477,0.000
HEART_BEAT,5,6,573.477,573.477,0.000
HEART_BEAT,14,3,573.477,573.477,0.000
HEART_BEAT,10,11,573.481,573.481,0.000
HEART_BEAT,10,20,573.481,573.481,0.000
HEART_BEAT,1,0,573.481,573.481,0.000
HEART_BEAT,20,30,573.481,573.481,0.000
HEART_BEAT,20,10,573.481,573.481,0.000
HEART_BEAT,1,11,573.481,573.481,0.000
HEART_BEAT,20,21,573.481,573.481,0.000
HEART_BEAT,56,57,575.503,575.503,0.000
HEART_BEAT,56,46,575.503,575.503,0.000
